t,cycle,phase,kpa,amp
633.95,43,precharge,0.4,0.0
634.03,43,precharge,1.44,0.0
634.11,43,precharge,1.11,0.0
634.18,43,precharge,1.51,0.0
634.26,43,precharge,0.39,0.0
634.33,43,precharge,0.27,0.08
634.4,43,precharge,0.16,0.0
634.48,43,precharge,0.21,0.0
634.55,43,precharge,0.19,0.0
634.63,43,precharge,0.23,0.0
634.7,43,precharge,0.18,0.0
634.78,43,precharge,0.19,0.0
634.85,43,precharge,0.19,0.0
634.93,43,precharge,0.24,0.0
635.0,43,precharge,0.17,0.0
635.08,43,precharge,0.23,0.0
635.16,43,approach,0.18,0.0
635.2,43,approach,0.2,0.0
635.25,43,approach,0.14,0.0
635.3,43,approach,0.12,0.08
635.35,43,approach,0.1,0.08
635.4,43,approach,0.12,0.08
635.45,43,approach,0.14,0.0
635.49,43,approach,0.12,0.0
635.54,43,approach,0.11,0.08
635.59,43,approach,0.11,0.0
635.64,43,approach,0.11,0.0
635.68,43,approach,0.13,0.08
635.73,43,approach,0.11,0.0
635.78,43,approach,0.14,0.08
635.83,43,approach,0.14,0.0
635.88,43,approach,0.12,0.08
635.93,43,approach,0.13,0.08
635.98,43,approach,0.14,0.0
636.02,43,approach,0.14,0.0
636.07,43,approach,0.16,0.0
636.12,43,approach,0.15,0.08
636.17,43,approach,0.13,0.0
636.21,43,approach,0.14,0.08
636.26,43,approach,0.12,0.0
636.31,43,approach,0.11,0.08
636.36,43,approach,0.11,0.08
636.41,43,approach,0.11,0.0
636.45,43,approach,0.14,0.08
636.5,43,approach,0.1,0.08
636.55,43,approach,0.09,0.08
636.6,43,approach,0.13,0.08
636.65,43,approach,0.12,0.08
636.7,43,approach,0.09,0.08
636.74,43,approach,0.13,0.08
636.79,43,approach,0.15,0.0
636.84,43,approach,0.16,0.08
636.89,43,approach,0.14,0.08
636.94,43,approach,0.1,0.0
636.98,43,approach,0.14,0.08
637.03,43,approach,0.11,0.0
637.08,43,approach,0.18,0.08
637.13,43,approach,0.11,0.0
637.18,43,approach,0.15,0.08
637.23,43,approach,0.12,0.08
637.27,43,approach,0.13,0.08
637.32,43,approach,0.16,0.08
637.37,43,approach,0.11,0.08
637.42,43,approach,0.13,0.08
637.47,43,approach,0.13,0.08
637.52,43,approach,0.09,0.08
637.57,43,press,0.11,0.08
637.62,43,press,0.12,0.08
637.67,43,press,0.12,0.16
637.71,43,press,0.09,0.16
637.76,43,press,0.11,0.08
637.81,43,press,0.1,0.08
637.86,43,press,0.09,0.16
637.91,43,press,0.12,0.08
637.96,43,press,0.11,0.08
638.01,43,press,0.12,0.24
638.05,43,press,0.09,0.08
638.1,43,press,0.1,0.16
638.15,43,press,0.11,0.16
638.2,43,press,0.1,0.16
638.24,43,press,0.11,0.24
638.29,43,press,0.11,0.16
638.34,43,press,0.11,0.24
638.39,43,press,0.12,0.33
638.44,43,press,0.12,0.24
638.48,43,press,0.18,0.24
638.53,43,press,0.14,0.08
638.58,43,press,0.06,0.24
638.63,43,press,0.07,0.16
638.68,43,press,0.07,0.16
638.73,43,press,0.04,0.16
638.77,43,press,0.06,0.33
638.82,43,press,0.05,0.24
638.87,43,press,0.06,0.33
638.92,43,press,0.05,0.24
638.97,43,press,0.04,0.24
639.02,43,press,0.06,0.24
639.07,43,press,0.08,0.24
639.11,43,press,0.09,0.24
639.16,43,press,0.11,0.57
639.21,43,press,0.13,0.33
639.26,43,press,0.12,0.57
639.31,43,press,0.11,0.49
639.36,43,press,0.16,0.41
639.41,43,press,0.11,0.49
639.45,43,press,0.12,0.24
639.5,43,press,0.15,0.24
639.54,43,press,0.12,0.33
639.59,43,press,0.12,0.24
639.64,43,press,0.11,0.33
639.68,43,press,0.08,0.49
639.72,43,press,0.07,0.41
639.77,43,press,0.05,0.24
639.81,43,press,0.07,0.33
639.86,43,press,0.06,0.24
639.9,43,press,0.05,0.16
639.95,43,press,0.05,0.41
639.99,43,press,0.06,0.33
640.04,43,press,0.06,0.24
640.08,43,press,0.08,0.16
640.13,43,press,0.05,0.24
640.17,43,press,0.08,0.41
640.23,43,press,-33.42,0.08
640.28,43,press,-56.04,0.24
640.34,43,hold,-66.97,0.16
640.43,43,hold,-71.93,0.08
640.51,43,hold,-71.76,0.16
640.6,43,hold,-71.67,0.24
640.68,43,hold,-71.62,0.08
640.77,43,hold,-71.53,0.16
640.85,43,hold,-71.5,0.16
640.94,43,hold,-71.45,0.16
641.03,43,hold,-71.41,0.24
641.11,43,hold,-71.39,0.16
641.2,43,hold,-71.35,0.08
641.28,43,hold,-71.31,0.16
641.37,43,hold,-71.29,0.08
641.45,43,hold,-71.26,0.16
641.54,43,hold,-71.22,0.16
641.63,43,hold,-71.2,0.16
641.71,43,hold,-71.19,0.16
641.8,43,hold,-71.15,0.16
641.88,43,hold,-71.12,0.16
641.97,43,hold,-71.11,0.16
642.05,43,hold,-71.06,0.16
642.14,43,hold,-71.06,0.16
642.22,43,hold,-71.04,0.16
642.31,43,hold,-71.01,0.16
642.39,43,hold,-70.98,0.24
642.48,43,hold,-70.97,0.16
642.57,43,hold,-70.95,0.24
642.65,43,hold,-70.91,0.16
642.74,43,hold,-70.89,0.08
642.82,43,hold,-70.88,0.16
642.91,43,hold,-70.86,0.24
643.0,43,hold,-70.86,0.16
643.08,43,hold,-70.84,0.16
643.16,43,hold,-70.8,0.16
643.25,43,hold,-70.81,0.16
643.34,43,hold,-70.78,0.16
643.42,43,hold,-70.77,0.16
643.51,43,hold,-70.75,0.24
643.6,43,hold,-70.71,0.24
643.68,43,hold,-70.71,0.16
643.76,43,hold,-70.69,0.16
643.85,43,hold,-70.69,0.24
643.94,43,hold,-70.66,0.16
644.02,43,hold,-70.63,0.24
644.11,43,hold,-70.62,0.24
644.19,43,hold,-70.61,0.08
644.28,43,hold,-70.6,0.16
644.37,43,hold,-70.57,0.24
644.45,43,hold,-70.57,0.16
644.54,43,hold,-70.55,0.24
644.62,43,hold,-70.52,0.16
644.71,43,hold,-70.52,0.08
644.79,43,hold,-70.51,0.24
644.88,43,hold,-70.49,0.16
644.97,43,hold,-70.49,0.16
645.05,43,hold,-70.46,0.08
645.14,43,hold,-70.47,0.16
645.22,43,hold,-70.44,0.16
645.31,43,hold,-70.43,0.16
645.38,43,vent,-70.4,0.24
645.43,43,vent,-0.84,0.24
645.47,43,vent,0.03,0.16
645.52,43,vent,0.02,0.16
645.56,43,vent,0.04,0.08
645.61,43,vent,0.04,0.24
645.65,43,vent,0.05,0.16
645.69,43,vent,0.04,0.16
645.74,43,vent,0.03,0.16
645.79,43,vent,0.04,0.16
645.83,43,vent,0.04,0.24
645.88,43,vent,0.03,0.24
645.92,43,vent,0.04,0.16
645.96,43,vent,0.04,0.24
646.01,43,vent,0.01,0.24
646.05,43,vent,0.03,0.16
646.1,43,vent,0.03,0.24
646.15,43,vent,0.04,0.16
646.19,43,vent,0.02,0.24
646.23,43,vent,0.05,0.24
646.29,43,vent,0.04,0.16
646.34,43,lift,0.05,0.24
646.38,43,lift,0.04,0.16
646.43,43,lift,0.01,0.08
646.48,43,lift,0.03,0.08
646.53,43,lift,0.03,0.08
646.57,43,lift,0.04,0.16
646.62,43,lift,0.03,0.08
646.67,43,lift,-0.12,0.08
646.72,43,lift,0.03,0.08
646.77,43,lift,0.01,0.08
646.81,43,lift,0.02,0.08
646.86,43,lift,0.02,0.16
646.91,43,lift,-0.01,0.08
646.96,43,lift,0.03,0.08
647.0,43,lift,0.01,0.08
647.05,43,lift,0.02,0.08
647.1,43,lift,0.03,0.08
647.15,43,lift,0.01,0.08
647.2,43,lift,0.02,0.08
647.24,43,lift,0.01,0.08
647.29,43,lift,0.02,0.0
647.34,43,lift,0.01,0.0
647.39,43,lift,0.01,0.08
647.43,43,lift,0.03,0.08
647.48,43,lift,0.03,0.08
647.53,43,lift,0.02,0.08
647.58,43,lift,0.06,0.08
647.62,43,lift,0.03,0.08
647.67,43,lift,0.04,0.08
647.72,43,lift,0.05,0.08
647.77,43,lift,0.04,0.08
647.82,43,lift,0.04,0.08
647.87,43,lift,0.05,0.08
647.91,43,lift,0.05,0.08
647.96,43,lift,0.04,0.16
648.01,43,lift,0.04,0.16
648.06,43,lift,0.06,0.16
648.11,43,lift,0.04,0.08
648.15,43,lift,0.03,0.08
648.2,43,lift,0.02,0.08
648.25,43,lift,0.06,0.16
648.3,43,lift,0.04,0.08
648.34,43,lift,0.05,0.08
648.39,43,lift,0.04,0.08
648.44,43,lift,0.04,0.16
648.49,43,lift,0.04,0.08
648.53,43,lift,0.04,0.08
648.58,43,lift,0.04,0.08
648.63,43,lift,0.01,0.08
648.68,43,lift,0.05,0.08
648.72,44,precharge,0.03,0.08
648.8,44,precharge,0.4,0.0
648.87,44,precharge,0.05,0.0
648.95,44,precharge,0.15,0.0
649.02,44,precharge,0.25,0.0
649.09,44,precharge,0.21,0.08
649.17,44,precharge,0.21,0.0
649.25,44,precharge,0.15,0.0
649.32,44,precharge,0.16,0.0
649.4,44,precharge,0.14,0.0
649.47,44,precharge,0.16,0.0
649.55,44,precharge,0.09,0.0
649.62,44,precharge,0.11,0.0
649.69,44,precharge,0.09,0.0
649.77,44,precharge,0.14,0.0
649.84,44,precharge,0.12,0.0
649.92,44,precharge,0.05,0.0
649.99,44,precharge,0.12,0.0
650.07,44,precharge,0.05,0.0
650.14,44,precharge,0.09,0.0
650.22,44,precharge,0.04,0.0
650.3,44,approach,0.03,0.0
650.34,44,approach,0.06,0.0
650.39,44,approach,0.08,0.0
650.44,44,approach,0.06,0.16
650.49,44,approach,0.08,0.08
650.54,44,approach,0.08,0.0
650.58,44,approach,0.07,0.08
650.63,44,approach,0.08,0.0
650.68,44,approach,0.0,0.0
650.72,44,approach,0.02,0.0
650.77,44,approach,0.06,0.0
650.82,44,approach,0.05,0.08
650.87,44,approach,0.03,0.08
650.91,44,approach,0.04,0.08
650.96,44,approach,0.07,0.08
651.01,44,approach,0.08,0.0
651.06,44,approach,0.08,0.0
651.11,44,approach,0.08,0.0
651.16,44,approach,0.06,0.08
651.2,44,approach,0.04,0.08
651.25,44,approach,0.06,0.0
651.3,44,approach,0.05,0.08
651.35,44,approach,0.06,0.0
651.39,44,approach,0.06,0.08
651.44,44,approach,0.03,0.0
651.49,44,approach,0.05,0.0
651.54,44,approach,0.04,0.0
651.58,44,approach,0.06,0.0
651.63,44,approach,0.06,0.08
651.68,44,approach,0.04,0.08
651.73,44,approach,0.03,0.08
651.78,44,approach,0.04,0.0
651.82,44,approach,0.04,0.08
651.87,44,approach,0.04,0.0
651.92,44,approach,0.04,0.08
651.97,44,approach,0.04,0.0
652.01,44,approach,0.03,0.08
652.06,44,approach,0.04,0.0
652.11,44,approach,0.03,0.0
652.15,44,approach,0.04,0.08
652.2,44,approach,0.04,0.08
652.25,44,approach,0.03,0.08
652.3,44,approach,0.04,0.08
652.35,44,approach,0.03,0.08
652.4,44,approach,0.04,0.08
652.45,44,approach,0.03,0.08
652.5,44,approach,0.03,0.08
652.55,44,approach,0.04,0.08
652.6,44,approach,0.04,0.08
652.64,44,approach,0.03,0.16
652.69,44,press,0.04,0.08
652.74,44,press,0.04,0.16
652.79,44,press,0.03,0.08
652.84,44,press,0.03,0.16
652.89,44,press,0.03,0.08
652.93,44,press,0.04,0.08
652.98,44,press,0.04,0.16
653.03,44,press,0.04,0.08
653.08,44,press,0.05,0.16
653.13,44,press,0.04,0.08
653.18,44,press,0.04,0.16
653.22,44,press,0.04,0.24
653.27,44,press,0.04,0.16
653.32,44,press,0.02,0.16
653.36,44,press,0.04,0.33
653.41,44,press,0.02,0.24
653.46,44,press,0.03,0.16
653.51,44,press,0.04,0.33
653.56,44,press,0.05,0.24
653.6,44,press,0.04,0.33
653.65,44,press,0.06,0.24
653.7,44,press,0.03,0.24
653.74,44,press,0.02,0.24
653.79,44,press,0.03,0.16
653.84,44,press,0.03,0.08
653.89,44,press,0.05,0.33
653.93,44,press,0.04,0.33
653.98,44,press,0.03,0.16
654.03,44,press,0.04,0.41
654.07,44,press,0.05,0.57
654.12,44,press,0.03,0.33
654.17,44,press,0.08,0.33
654.22,44,press,0.05,0.24
654.27,44,press,0.05,0.24
654.31,44,press,0.04,0.24
654.36,44,press,0.04,0.49
654.41,44,press,0.06,0.33
654.46,44,press,0.07,0.57
654.5,44,press,0.04,0.41
654.55,44,press,0.04,0.33
654.6,44,press,0.04,0.16
654.64,44,press,0.05,0.57
654.69,44,press,0.01,0.41
654.73,44,press,0.04,0.33
654.78,44,press,0.03,0.24
654.82,44,press,0.01,0.33
654.87,44,press,0.05,0.24
654.91,44,press,0.02,0.33
654.96,44,press,0.04,0.24
655.0,44,press,0.03,0.24
655.04,44,press,0.03,0.16
655.09,44,press,0.05,0.24
655.14,44,press,0.04,0.24
655.18,44,press,0.02,0.24
655.22,44,press,0.04,0.16
655.27,44,press,0.04,0.33
655.32,44,press,-33.74,0.24
655.38,44,press,-56.23,0.16
655.44,44,hold,-68.54,0.16
655.52,44,hold,-72.35,0.24
655.61,44,hold,-72.14,0.16
655.7,44,hold,-72.06,0.16
655.78,44,hold,-71.99,0.08
655.87,44,hold,-71.95,0.16
655.96,44,hold,-71.88,0.16
656.04,44,hold,-71.81,0.16
656.12,44,hold,-71.81,0.08
656.21,44,hold,-71.77,0.08
656.3,44,hold,-71.74,0.16
656.38,44,hold,-71.67,0.16
656.47,44,hold,-71.67,0.16
656.55,44,hold,-71.64,0.08
656.64,44,hold,-71.61,0.24
656.73,44,hold,-71.59,0.16
656.81,44,hold,-71.56,0.16
656.9,44,hold,-71.54,0.08
656.98,44,hold,-71.51,0.16
657.07,44,hold,-71.49,0.16
657.15,44,hold,-71.45,0.16
657.24,44,hold,-71.44,0.16
657.32,44,hold,-71.41,0.16
657.41,44,hold,-71.37,0.16
657.49,44,hold,-71.37,0.16
657.58,44,hold,-71.36,0.16
657.66,44,hold,-71.32,0.08
657.75,44,hold,-71.3,0.16
657.84,44,hold,-71.29,0.16
657.92,44,hold,-71.28,0.16
658.01,44,hold,-71.24,0.16
658.09,44,hold,-71.25,0.16
658.18,44,hold,-71.22,0.24
658.27,44,hold,-71.19,0.16
658.36,44,hold,-71.18,0.16
658.44,44,hold,-71.15,0.08
658.53,44,hold,-71.14,0.16
658.61,44,hold,-71.13,0.08
658.7,44,hold,-71.1,0.24
658.78,44,hold,-71.11,0.24
658.87,44,hold,-71.07,0.16
658.96,44,hold,-71.05,0.24
659.04,44,hold,-71.04,0.08
659.13,44,hold,-71.02,0.24
659.21,44,hold,-71.01,0.16
659.3,44,hold,-70.98,0.24
659.38,44,hold,-70.97,0.16
659.47,44,hold,-70.97,0.16
659.56,44,hold,-70.96,0.08
659.64,44,hold,-70.94,0.24
659.73,44,hold,-70.93,0.16
659.81,44,hold,-70.9,0.16
659.9,44,hold,-70.9,0.08
659.98,44,hold,-70.88,0.16
660.07,44,hold,-70.87,0.16
660.16,44,hold,-70.84,0.24
660.24,44,hold,-70.84,0.16
660.33,44,hold,-70.81,0.08
660.41,44,hold,-70.81,0.24
660.49,44,vent,-70.81,0.16
660.53,44,vent,-0.87,0.16
660.58,44,vent,0.03,0.16
660.62,44,vent,0.01,0.24
660.67,44,vent,0.05,0.16
660.71,44,vent,0.03,0.16
660.76,44,vent,0.03,0.24
660.8,44,vent,0.03,0.24
660.85,44,vent,0.03,0.08
660.89,44,vent,0.01,0.24
660.94,44,vent,0.03,0.16
660.98,44,vent,0.0,0.16
661.03,44,vent,0.02,0.16
661.07,44,vent,0.04,0.16
661.12,44,vent,0.03,0.08
661.16,44,vent,0.01,0.16
661.21,44,vent,0.03,0.16
661.25,44,vent,0.01,0.16
661.3,44,vent,0.01,0.16
661.34,44,vent,0.04,0.16
661.4,44,vent,0.03,0.08
661.44,44,lift,0.02,0.24
661.49,44,lift,0.03,0.08
661.54,44,lift,0.02,0.16
661.59,44,lift,-0.01,0.08
661.63,44,lift,0.01,0.16
661.68,44,lift,0.01,0.08
661.73,44,lift,0.01,0.08
661.78,44,lift,0.03,0.08
661.82,44,lift,-0.01,0.0
661.87,44,lift,-0.01,0.16
661.92,44,lift,0.01,0.16
661.97,44,lift,-0.01,0.08
662.02,44,lift,0.0,0.08
662.06,44,lift,0.01,0.08
662.11,44,lift,0.01,0.08
662.16,44,lift,-0.01,0.0
662.2,44,lift,-0.01,0.16
662.25,44,lift,0.0,0.08
662.3,44,lift,-0.01,0.08
662.35,44,lift,0.0,0.08
662.39,44,lift,0.03,0.08
662.44,44,lift,0.02,0.08
662.49,44,lift,-0.01,0.08
662.54,44,lift,0.04,0.08
662.58,44,lift,0.04,0.08
662.63,44,lift,0.03,0.08
662.68,44,lift,0.03,0.08
662.73,44,lift,0.03,0.08
662.79,44,lift,0.03,0.16
662.83,44,lift,0.03,0.08
662.88,44,lift,0.03,0.08
662.93,44,lift,0.03,0.08
662.97,44,lift,0.04,0.08
663.02,44,lift,0.03,0.08
663.07,44,lift,0.04,0.08
663.12,44,lift,0.03,0.08
663.17,44,lift,0.03,0.08
663.21,44,lift,0.02,0.08
663.26,44,lift,0.03,0.08
663.31,44,lift,0.04,0.08
663.36,44,lift,0.03,0.08
663.4,44,lift,0.03,0.08
663.45,44,lift,0.04,0.08
663.5,44,lift,0.03,0.08
663.54,44,lift,0.04,0.16
663.59,44,lift,0.02,0.08
663.64,44,lift,0.03,0.08
663.69,44,lift,0.03,0.08
663.74,44,lift,0.02,0.16
663.78,44,lift,0.03,0.08
663.83,45,precharge,0.03,0.0
663.9,45,precharge,0.08,0.0
663.97,45,precharge,0.02,0.0
664.05,45,precharge,0.05,0.08
664.12,45,precharge,0.05,0.0
664.2,45,precharge,0.03,0.0
664.27,45,precharge,0.04,0.0
664.35,45,precharge,0.04,0.0
664.42,45,precharge,0.03,0.0
664.5,45,precharge,0.03,0.0
664.57,45,precharge,0.03,0.0
664.65,45,precharge,0.03,0.0
664.72,45,precharge,0.03,0.0
664.8,45,precharge,0.04,0.0
664.87,45,precharge,0.04,0.0
664.95,45,precharge,0.04,0.0
665.02,45,precharge,0.03,0.0
665.1,45,precharge,0.03,0.0
665.17,45,precharge,0.04,0.0
665.25,45,precharge,0.03,0.08
665.32,45,precharge,0.03,0.0
665.4,45,approach,0.03,0.0
665.45,45,approach,0.04,0.0
665.5,45,approach,0.04,0.0
665.54,45,approach,0.04,0.16
665.59,45,approach,0.03,0.0
665.64,45,approach,0.03,0.0
665.69,45,approach,0.03,0.0
665.74,45,approach,0.04,0.08
665.79,45,approach,0.03,0.0
665.83,45,approach,0.04,0.08
665.88,45,approach,0.04,0.0
665.93,45,approach,0.03,0.08
665.98,45,approach,0.03,0.0
666.03,45,approach,0.03,0.0
666.07,45,approach,0.04,0.08
666.12,45,approach,0.03,0.08
666.17,45,approach,0.03,0.08
666.22,45,approach,0.01,0.08
666.26,45,approach,0.03,0.0
666.31,45,approach,0.04,0.0
666.36,45,approach,0.02,0.0
666.41,45,approach,0.04,0.0
666.46,45,approach,0.03,0.0
666.5,45,approach,0.03,0.08
666.55,45,approach,0.03,0.08
666.6,45,approach,0.03,0.08
666.65,45,approach,0.04,0.0
666.69,45,approach,0.04,0.08
666.74,45,approach,0.02,0.08
666.79,45,approach,0.01,0.0
666.84,45,approach,0.01,0.08
666.89,45,approach,0.04,0.0
666.93,45,approach,0.04,0.08
666.98,45,approach,0.04,0.08
667.03,45,approach,0.03,0.0
667.08,45,approach,0.03,0.08
667.12,45,approach,0.04,0.0
667.17,45,approach,0.04,0.0
667.22,45,approach,0.04,0.08
667.27,45,approach,0.04,0.0
667.32,45,approach,0.04,0.08
667.36,45,approach,0.02,0.08
667.41,45,approach,0.03,0.08
667.46,45,approach,0.04,0.08
667.51,45,approach,0.04,0.08
667.55,45,approach,0.04,0.0
667.6,45,approach,0.04,0.08
667.65,45,approach,0.04,0.08
667.7,45,approach,0.03,0.16
667.74,45,approach,0.04,0.08
667.79,45,press,0.05,0.08
667.84,45,press,0.04,0.08
667.89,45,press,0.05,0.08
667.93,45,press,0.03,0.08
667.98,45,press,0.04,0.08
668.03,45,press,0.03,0.08
668.08,45,press,0.04,0.16
668.12,45,press,0.05,0.08
668.17,45,press,0.03,0.08
668.22,45,press,0.04,0.16
668.26,45,press,0.04,0.24
668.31,45,press,0.06,0.16
668.36,45,press,0.04,0.16
668.41,45,press,0.04,0.16
668.46,45,press,0.06,0.16
668.51,45,press,0.06,0.16
668.56,45,press,0.04,0.16
668.6,45,press,0.06,0.16
668.65,45,press,0.05,0.24
668.7,45,press,0.05,0.33
668.75,45,press,0.04,0.24
668.8,45,press,0.06,0.16
668.85,45,press,0.04,0.16
668.89,45,press,0.04,0.33
668.94,45,press,0.04,0.16
668.99,45,press,0.06,0.16
669.04,45,press,0.04,0.24
669.08,45,press,0.06,0.41
669.13,45,press,0.06,0.24
669.18,45,press,0.04,0.16
669.22,45,press,0.03,0.16
669.27,45,press,0.06,0.24
669.32,45,press,0.05,0.24
669.37,45,press,0.03,0.41
669.42,45,press,0.06,0.24
669.46,45,press,0.04,0.49
669.51,45,press,0.06,0.57
669.56,45,press,0.03,0.24
669.61,45,press,0.08,0.57
669.66,45,press,0.04,0.33
669.71,45,press,0.05,0.33
669.75,45,press,0.04,0.33
669.8,45,press,0.03,0.33
669.84,45,press,0.06,0.41
669.89,45,press,0.04,0.41
669.93,45,press,0.04,0.41
669.97,45,press,0.04,0.33
670.02,45,press,0.03,0.33
670.06,45,press,0.04,0.41
670.11,45,press,0.04,0.16
670.16,45,press,0.03,0.41
670.2,45,press,0.03,0.41
670.25,45,press,0.04,0.24
670.3,45,press,0.04,0.41
670.34,45,press,0.03,0.33
670.39,45,press,0.04,0.41
670.44,45,press,-33.55,0.16
670.5,45,press,-55.99,0.24
670.55,45,hold,-68.0,0.16
670.64,45,hold,-72.28,0.16
670.73,45,hold,-72.08,0.16
670.81,45,hold,-71.99,0.16
670.9,45,hold,-71.94,0.08
670.98,45,hold,-71.89,0.16
671.07,45,hold,-71.82,0.16
671.15,45,hold,-71.8,0.16
671.24,45,hold,-71.74,0.24
671.33,45,hold,-71.71,0.16
671.41,45,hold,-71.67,0.16
671.5,45,hold,-71.65,0.24
671.58,45,hold,-71.62,0.16
671.67,45,hold,-71.57,0.16
671.75,45,hold,-71.56,0.16
671.84,45,hold,-71.54,0.08
671.93,45,hold,-71.5,0.16
672.01,45,hold,-71.47,0.16
672.1,45,hold,-71.44,0.08
672.18,45,hold,-71.42,0.24
672.27,45,hold,-71.39,0.16
672.36,45,hold,-71.37,0.08
672.44,45,hold,-71.36,0.16
672.53,45,hold,-71.33,0.16
672.61,45,hold,-71.3,0.08
672.7,45,hold,-71.31,0.08
672.78,45,hold,-71.28,0.16
672.87,45,hold,-71.25,0.16
672.95,45,hold,-71.24,0.24
673.04,45,hold,-71.22,0.16
673.12,45,hold,-71.19,0.16
673.21,45,hold,-71.19,0.24
673.29,45,hold,-71.16,0.08
673.38,45,hold,-71.15,0.16
673.46,45,hold,-71.12,0.24
673.55,45,hold,-71.11,0.08
673.64,45,hold,-71.09,0.08
673.72,45,hold,-71.06,0.16
673.81,45,hold,-71.08,0.16
673.89,45,hold,-71.04,0.16
673.98,45,hold,-71.03,0.16
674.06,45,hold,-71.01,0.08
674.15,45,hold,-70.99,0.16
674.24,45,hold,-70.97,0.16
674.32,45,hold,-70.96,0.16
674.41,45,hold,-70.97,0.16
674.49,45,hold,-70.92,0.16
674.58,45,hold,-70.91,0.08
674.66,45,hold,-70.89,0.08
674.75,45,hold,-70.89,0.16
674.84,45,hold,-70.87,0.16
674.92,45,hold,-70.87,0.16
675.01,45,hold,-70.83,0.16
675.09,45,hold,-70.86,0.16
675.18,45,hold,-70.81,0.08
675.26,45,hold,-70.79,0.08
675.35,45,hold,-70.78,0.08
675.43,45,hold,-70.76,0.16
675.52,45,hold,-70.76,0.08
675.59,45,vent,-70.76,0.16
675.64,45,vent,-1.22,0.16
675.68,45,vent,0.03,0.16
675.73,45,vent,0.03,0.16
675.77,45,vent,0.04,0.16
675.81,45,vent,0.03,0.24
675.86,45,vent,0.03,0.24
675.91,45,vent,0.04,0.24
675.95,45,vent,0.04,0.08
675.99,45,vent,0.03,0.24
676.04,45,vent,0.02,0.16
676.08,45,vent,0.04,0.16
676.13,45,vent,0.04,0.16
676.17,45,vent,0.04,0.24
676.22,45,vent,0.01,0.16
676.26,45,vent,0.03,0.16
676.3,45,vent,0.03,0.16
676.35,45,vent,0.01,0.08
676.39,45,vent,0.01,0.08
676.44,45,vent,0.04,0.24
676.49,45,vent,0.03,0.16
676.54,45,lift,0.04,0.08
676.59,45,lift,0.04,0.16
676.64,45,lift,0.02,0.16
676.69,45,lift,0.01,0.16
676.74,45,lift,0.03,0.16
676.79,45,lift,0.01,0.16
676.84,45,lift,0.02,0.08
676.88,45,lift,0.02,0.08
676.93,45,lift,0.01,0.08
676.98,45,lift,0.01,0.08
677.03,45,lift,0.01,0.08
677.07,45,lift,0.03,0.0
677.12,45,lift,-0.02,0.08
677.17,45,lift,-0.01,0.08
677.22,45,lift,0.03,0.08
677.26,45,lift,0.0,0.08
677.31,45,lift,-0.01,0.08
677.36,45,lift,0.0,0.08
677.4,45,lift,0.0,0.08
677.45,45,lift,0.01,0.08
677.5,45,lift,0.01,0.08
677.54,45,lift,0.0,0.08
677.59,45,lift,0.03,0.08
677.64,45,lift,0.03,0.08
677.69,45,lift,0.04,0.08
677.74,45,lift,0.03,0.08
677.78,45,lift,0.04,0.16
677.83,45,lift,0.03,0.08
677.88,45,lift,0.03,0.16
677.92,45,lift,0.01,0.24
677.97,45,lift,0.03,0.08
678.02,45,lift,0.03,0.16
678.07,45,lift,0.03,0.08
678.12,45,lift,0.03,0.08
678.17,45,lift,0.04,0.16
678.21,45,lift,0.03,0.08
678.26,45,lift,0.04,0.08
678.31,45,lift,0.03,0.0
678.36,45,lift,0.03,0.08
678.4,45,lift,0.04,0.08
678.46,45,lift,0.03,0.08
678.5,45,lift,0.03,0.08
678.55,45,lift,0.02,0.08
678.6,45,lift,0.03,0.16
678.65,45,lift,0.03,0.08
678.69,45,lift,0.03,0.08
678.74,45,lift,0.02,0.16
678.79,45,lift,0.04,0.08
678.84,45,lift,0.03,0.08
678.89,45,lift,0.03,0.08
678.93,46,precharge,0.03,0.08
679.01,46,precharge,0.45,0.0
679.09,46,precharge,0.03,0.0
679.16,46,precharge,0.03,0.0
679.24,46,precharge,0.01,0.08
679.31,46,precharge,0.02,0.0
679.39,46,precharge,0.03,0.0
679.46,46,precharge,0.02,0.0
679.54,46,precharge,0.01,0.0
679.61,46,precharge,0.03,0.0
679.69,46,precharge,0.02,0.0
679.76,46,precharge,0.02,0.08
679.83,46,precharge,0.04,0.0
679.91,46,precharge,0.02,0.08
679.98,46,precharge,0.03,0.0
680.06,46,precharge,0.03,0.0
680.13,46,precharge,0.03,0.0
680.21,46,precharge,0.01,0.0
680.28,46,precharge,0.03,0.0
680.36,46,precharge,0.02,0.0
680.43,46,precharge,0.03,0.0
680.51,46,approach,0.03,0.0
680.56,46,approach,0.03,0.0
680.61,46,approach,0.02,0.0
680.66,46,approach,0.03,0.08
680.71,46,approach,0.03,0.0
680.76,46,approach,0.02,0.08
680.81,46,approach,0.03,0.0
680.86,46,approach,0.02,0.0
680.9,46,approach,0.02,0.0
680.95,46,approach,0.02,0.0
681.0,46,approach,0.02,0.08
681.05,46,approach,0.02,0.0
681.1,46,approach,0.02,0.08
681.14,46,approach,0.02,0.08
681.19,46,approach,0.03,0.0
681.24,46,approach,0.03,0.08
681.29,46,approach,0.03,0.0
681.34,46,approach,0.02,0.08
681.39,46,approach,0.03,0.0
681.43,46,approach,0.01,0.08
